62.78.155.145;60.19548034667969;24.767620086669922
52.57.171.36;50.110901;8.682100
35.157.15.249;50.110901;50.110901
34.205.5.2;39.043701;39.043701
18.195.7.137;50.110901;50.110901
52.29.216.212;50.110901;50.110901
18.195.141.248;50.110901;50.110901
18.202.31.209;53.353889;53.353889
34.252.191.135;53.353889;53.353889
3.249.125.221;53.353889;53.353889
3.249.173.211;53.353889;53.353889
3.249.7.192;53.353889;53.353889
34.244.160.91;53.353889;53.353889
3.249.206.100;53.353889;53.353889
63.35.177.19;53.353889;53.353889
52.210.235.141;53.353889;53.353889
52.214.222.80;53.353889;53.353889
34.245.42.221;53.353889;53.353889
54.154.108.206;53.353889;53.353889
3.249.161.69;53.353889;53.353889
34.249.242.202;53.353889;53.353889
34.245.130.249;53.353889;53.353889
18.203.171.153;53.353889;53.353889
3.249.109.205;53.353889;53.353889
52.48.127.84;53.353889;53.353889
52.214.187.185;53.353889;53.353889
3.249.124.5;53.353889;53.353889
3.249.180.21;53.353889;53.353889
34.244.246.138;53.353889;53.353889
3.248.250.54;53.353889;53.353889
54.229.65.19;53.353889;53.353889
54.246.226.73;53.353889;53.353889
18.202.246.201;53.353889;53.353889
3.249.27.205;53.353889;53.353889
34.241.17.61;53.353889;53.353889
3.248.251.113;53.353889;53.353889
52.51.101.31;53.353889;53.353889
3.249.67.90;53.353889;53.353889
34.241.67.137;53.353889;53.353889
54.194.100.38;53.353889;53.353889
63.35.169.217;53.353889;53.353889
52.17.219.13;53.353889;53.353889
34.253.26.52;53.353889;53.353889
3.249.172.189;53.353889;53.353889
52.215.69.26;53.353889;53.353889
52.17.50.92;53.353889;53.353889
34.253.11.177;53.353889;53.353889
18.202.54.36;53.353889;53.353889
63.35.176.187;53.353889;53.353889
34.245.212.131;53.353889;53.353889
34.253.227.230;53.353889;53.353889
34.244.54.78;53.353889;53.353889
34.245.154.70;53.353889;53.353889
54.246.177.83;53.353889;53.353889
52.214.191.31;53.353889;53.353889
3.249.226.146;53.353889;53.353889
3.249.34.12;53.353889;53.353889
3.123.227.209;50.110901;50.110901
18.185.14.149;50.110901;50.110901
18.156.122.163;50.110901;50.110901
35.157.51.223;50.110901;50.110901
34.205.5.1;39.043701;39.043701
3.125.250.48;50.110901;50.110901
34.205.5.4;39.043701;39.043701
52.18.250.203;53.353889;53.353889
52.31.251.21;53.353889;53.353889
52.215.190.167;53.353889;53.353889
34.247.254.39;53.353889;53.353889
63.33.50.132;53.353889;53.353889
3.249.228.174;53.353889;53.353889
3.249.232.201;53.353889;53.353889
34.247.57.220;53.353889;53.353889
34.245.12.26;53.353889;53.353889
52.16.152.129;53.353889;53.353889
34.244.107.195;53.353889;53.353889
54.229.126.13;53.353889;53.353889
54.229.218.249;53.353889;53.353889
54.154.162.63;53.353889;53.353889
34.247.79.31;53.353889;53.353889
34.242.217.62;53.353889;53.353889
3.249.93.180;53.353889;53.353889
34.241.79.190;53.353889;53.353889
34.244.121.223;53.353889;53.353889
52.208.135.231;53.353889;53.353889
3.249.155.211;53.353889;53.353889
34.245.147.109;53.353889;53.353889
52.215.57.26;53.353889;53.353889
18.202.223.110;53.353889;53.353889
52.215.13.194;53.353889;53.353889
34.250.244.22;53.353889;53.353889
3.248.200.90;53.353889;53.353889
63.34.170.35;53.353889;53.353889
3.249.245.67;53.353889;53.353889
54.171.88.26;53.353889;53.353889
63.35.195.107;53.353889;53.353889
18.203.127.135;53.353889;53.353889
52.212.251.163;53.353889;53.353889
52.213.159.126;53.353889;53.353889
34.243.28.188;53.353889;53.353889
3.249.97.199;53.353889;53.353889
52.211.116.97;53.353889;53.353889
3.249.79.55;53.353889;53.353889
34.93.162.37;19.076000;19.076000
34.93.162.35;19.076000;19.076000
34.93.162.6;19.076000;19.076000
34.93.162.66;19.076000;19.076000
54.93.249.146;50.110901;50.110901
35.159.20.62;50.110901;50.110901
3.126.121.140;50.110901;50.110901
18.197.140.4;50.110901;50.110901
3.121.125.55;50.110901;50.110901
18.185.120.192;50.110901;50.110901
3.127.214.45;50.110901;50.110901
3.123.8.16;50.110901;50.110901
3.123.33.81;50.110901;50.110901
3.124.11.22;50.110901;50.110901
54.93.54.237;50.110901;50.110901
3.120.131.68;50.110901;50.110901
3.120.176.94;50.110901;50.110901
18.197.84.34;50.110901;50.110901
18.184.5.153;50.110901;50.110901
18.156.117.158;50.110901;50.110901
3.124.217.41;50.110901;50.110901
18.194.249.218;50.110901;50.110901
3.122.243.161;50.110901;50.110901
3.125.119.137;50.110901;50.110901
18.185.144.45;50.110901;50.110901
3.127.147.57;50.110901;50.110901
3.127.145.27;50.110901;50.110901
3.121.99.238;50.110901;50.110901
18.196.32.137;50.110901;50.110901
52.28.91.140;50.110901;50.110901
18.196.174.119;50.110901;50.110901
18.185.90.247;50.110901;50.110901
18.196.3.13;50.110901;50.110901
3.127.230.160;50.110901;50.110901
52.29.247.79;50.110901;50.110901
18.197.148.126;50.110901;50.110901
3.127.223.206;50.110901;50.110901
35.158.111.105;50.110901;50.110901
54.93.151.60;50.110901;50.110901
3.127.152.251;50.110901;50.110901
18.196.39.246;50.110901;50.110901
18.184.147.115;50.110901;50.110901
18.194.215.38;50.110901;50.110901
3.125.181.126;50.110901;50.110901
18.184.74.90;50.110901;50.110901
3.122.56.147;50.110901;50.110901
18.197.148.82;50.110901;50.110901
54.93.240.38;50.110901;50.110901
35.156.222.103;50.110901;50.110901
18.185.84.163;50.110901;50.110901
52.59.214.139;50.110901;50.110901
3.123.128.175;50.110901;50.110901
18.194.208.159;50.110901;50.110901
18.185.215.184;50.110901;50.110901
18.184.225.157;50.110901;50.110901
18.185.120.98;50.110901;50.110901
3.127.27.115;50.110901;50.110901
3.122.193.8;50.110901;50.110901
18.197.58.197;50.110901;50.110901
3.122.228.11;50.110901;50.110901
18.185.32.146;50.110901;50.110901
18.194.38.28;50.110901;50.110901
35.156.206.236;50.110901;50.110901
18.156.2.230;50.110901;50.110901
34.242.197.129;53.353889;53.353889
34.241.109.145;53.353889;53.353889
3.249.214.166;53.353889;53.353889
18.184.5.231;50.110901;50.110901
54.93.194.250;50.110901;50.110901
3.249.209.115;53.353889;53.353889
34.249.217.156;53.353889;53.353889
3.249.204.88;53.353889;53.353889
18.185.188.17;50.110901;50.110901
34.241.87.156;53.353889;53.353889
34.243.140.178;53.353889;53.353889
52.49.83.105;53.353889;53.353889
34.241.211.91;53.353889;53.353889
52.208.176.34;53.353889;53.353889
52.215.182.224;53.353889;53.353889
34.244.29.54;53.353889;53.353889
34.244.50.143;53.353889;53.353889
54.229.181.98;53.353889;53.353889
34.247.156.195;53.353889;53.353889
63.32.89.151;53.353889;53.353889
34.242.172.73;53.353889;53.353889
34.249.36.67;53.353889;53.353889
52.17.153.32;53.353889;53.353889
3.249.7.73;53.353889;53.353889
34.254.99.254;53.353889;53.353889
3.249.40.175;53.353889;53.353889
3.249.210.105;53.353889;53.353889
34.241.54.103;53.353889;53.353889
54.229.211.121;53.353889;53.353889
34.244.78.255;53.353889;53.353889
3.249.52.64;53.353889;53.353889
52.16.196.16;53.353889;53.353889
63.32.60.20;53.353889;53.353889
34.248.209.253;53.353889;53.353889
52.17.138.9;53.353889;53.353889
3.249.198.4;53.353889;53.353889
18.156.33.237;50.110901;50.110901
3.122.177.128;50.110901;50.110901
18.197.68.43;50.110901;50.110901
3.123.228.57;50.110901;50.110901
3.125.159.47;50.110901;50.110901
3.125.158.198;50.110901;50.110901
52.59.231.12;50.110901;50.110901
54.93.53.189;50.110901;50.110901
18.185.116.12;50.110901;50.110901
3.123.142.26;50.110901;50.110901
3.123.34.44;50.110901;50.110901
54.93.74.110;50.110901;50.110901
3.127.230.181;50.110901;50.110901
3.127.40.242;50.110901;50.110901
18.197.161.111;50.110901;50.110901
3.122.230.77;50.110901;50.110901
3.126.116.90;50.110901;50.110901
3.122.159.27;50.110901;50.110901
18.197.141.2;50.110901;50.110901
3.122.105.226;50.110901;50.110901
3.125.154.27;50.110901;50.110901
18.156.69.122;50.110901;50.110901
52.59.24.2;50.110901;50.110901
18.197.129.173;50.110901;50.110901
3.120.98.104;50.110901;50.110901
54.93.59.4;50.110901;50.110901
18.195.249.192;50.110901;50.110901
52.59.235.84;50.110901;50.110901
3.120.179.213;50.110901;50.110901
18.194.173.105;50.110901;50.110901
3.126.55.245;50.110901;50.110901
54.93.123.67;50.110901;50.110901
18.197.188.103;50.110901;50.110901
18.184.5.48;50.110901;50.110901
52.59.193.219;50.110901;50.110901
3.127.149.250;50.110901;50.110901
18.185.79.103;50.110901;50.110901
35.158.221.3;50.110901;50.110901
18.184.8.130;50.110901;50.110901
18.194.197.251;50.110901;50.110901
18.194.6.157;50.110901;50.110901
18.196.41.86;50.110901;50.110901
3.120.116.255;50.110901;50.110901
18.195.64.82;50.110901;50.110901
3.121.211.168;50.110901;50.110901
3.120.40.230;50.110901;50.110901
3.121.208.99;50.110901;50.110901
54.93.252.110;50.110901;50.110901
3.121.237.164;50.110901;50.110901
3.121.100.62;50.110901;50.110901
3.125.158.248;50.110901;50.110901
18.156.37.219;50.110901;50.110901
18.196.95.163;50.110901;50.110901
18.197.19.65;50.110901;50.110901
18.196.31.32;50.110901;50.110901
18.195.216.121;50.110901;50.110901
18.184.124.199;50.110901;50.110901
18.185.53.149;50.110901;50.110901
18.156.3.121;50.110901;50.110901
18.196.187.50;50.110901;50.110901
18.197.227.118;50.110901;50.110901
3.127.25.25;50.110901;50.110901
18.185.215.210;50.110901;50.110901
54.93.243.100;50.110901;50.110901
52.59.0.117;50.110901;50.110901
3.125.154.81;50.110901;50.110901
18.184.178.72;50.110901;50.110901
18.156.129.172;50.110901;50.110901
54.93.189.38;50.110901;50.110901
3.120.139.121;50.110901;50.110901
54.93.83.112;50.110901;50.110901
18.196.218.55;50.110901;50.110901
52.28.54.114;50.110901;50.110901
3.123.127.248;50.110901;50.110901
52.28.90.73;50.110901;50.110901
18.195.49.166;50.110901;50.110901
3.120.147.128;50.110901;50.110901
18.185.184.24;50.110901;50.110901
3.122.105.202;50.110901;50.110901
18.185.31.148;50.110901;50.110901
18.197.9.223;50.110901;50.110901
35.156.35.76;50.110901;50.110901
18.197.199.229;50.110901;50.110901
3.127.255.45;50.110901;50.110901
54.93.115.110;50.110901;50.110901
3.121.86.59;50.110901;50.110901
18.185.111.205;50.110901;50.110901
18.184.18.99;50.110901;50.110901
3.121.225.239;50.110901;50.110901
3.120.108.73;50.110901;50.110901
18.185.130.217;50.110901;50.110901
3.122.51.76;50.110901;50.110901
35.157.119.208;50.110901;50.110901
3.125.120.133;50.110901;50.110901
3.127.21.235;50.110901;50.110901
18.184.124.45;50.110901;50.110901
18.184.100.64;50.110901;50.110901
52.57.110.218;50.110901;50.110901
54.93.236.179;50.110901;50.110901
52.59.205.45;50.110901;50.110901
54.93.229.45;50.110901;50.110901
35.158.192.157;50.110901;50.110901
3.122.239.204;50.110901;50.110901
18.185.11.103;50.110901;50.110901
18.195.214.22;50.110901;50.110901
18.185.80.133;50.110901;50.110901
18.184.75.49;50.110901;50.110901
18.197.175.145;50.110901;50.110901
18.195.248.210;50.110901;50.110901
35.158.101.128;50.110901;50.110901
3.121.217.97;50.110901;50.110901
18.197.150.42;50.110901;50.110901
3.121.199.212;50.110901;50.110901
35.157.119.249;50.110901;50.110901
35.159.46.33;50.110901;50.110901
18.194.251.235;50.110901;50.110901
54.93.251.57;50.110901;50.110901
18.195.232.8;50.110901;50.110901
18.194.44.209;50.110901;50.110901
3.123.8.131;50.110901;50.110901
3.126.84.170;50.110901;50.110901
18.184.208.216;50.110901;50.110901
18.184.169.171;50.110901;50.110901
18.195.78.199;50.110901;50.110901
35.157.178.54;50.110901;50.110901
52.59.228.44;50.110901;50.110901
18.185.178.246;50.110901;50.110901
52.57.233.16;50.110901;50.110901
3.127.149.15;50.110901;50.110901
18.194.244.74;50.110901;50.110901
18.194.174.137;50.110901;50.110901
18.185.114.91;50.110901;50.110901
3.125.181.109;50.110901;50.110901
18.156.137.145;50.110901;50.110901
54.93.241.200;50.110901;50.110901
35.156.146.158;50.110901;50.110901
35.158.137.142;50.110901;50.110901
54.93.175.41;50.110901;50.110901
52.28.177.142;50.110901;50.110901
52.57.4.59;50.110901;50.110901
3.127.218.246;50.110901;50.110901
18.156.118.76;50.110901;50.110901
35.158.255.164;50.110901;50.110901
3.121.206.207;50.110901;50.110901
35.158.109.72;50.110901;50.110901
18.194.37.83;50.110901;50.110901
18.197.178.186;50.110901;50.110901
3.121.77.89;50.110901;50.110901
35.158.126.228;50.110901;50.110901
3.125.159.108;50.110901;50.110901
18.185.188.196;50.110901;50.110901
18.185.88.109;50.110901;50.110901
18.185.46.227;50.110901;50.110901
18.195.160.112;50.110901;50.110901
3.125.46.139;50.110901;50.110901
35.156.160.76;50.110901;50.110901
54.93.112.199;50.110901;50.110901
18.156.137.33;50.110901;50.110901
52.59.197.230;50.110901;50.110901
18.197.167.11;50.110901;50.110901
3.120.16.79;50.110901;50.110901
52.59.97.218;50.110901;50.110901
18.184.76.42;50.110901;50.110901
18.185.78.114;50.110901;50.110901
54.93.131.148;50.110901;50.110901
18.156.118.6;50.110901;50.110901
3.121.209.104;50.110901;50.110901
18.195.73.201;50.110901;50.110901
35.158.139.164;50.110901;50.110901
18.197.156.189;50.110901;50.110901
3.127.68.80;50.110901;50.110901
3.127.235.68;50.110901;50.110901
52.59.215.205;50.110901;50.110901
35.156.95.73;50.110901;50.110901
52.59.232.84;50.110901;50.110901
3.123.142.74;50.110901;50.110901
3.127.230.83;50.110901;50.110901
3.121.76.234;50.110901;50.110901
52.29.107.162;50.110901;50.110901
18.194.37.158;50.110901;50.110901
54.93.186.100;50.110901;50.110901
3.125.43.48;50.110901;50.110901
35.158.161.150;50.110901;50.110901
18.184.128.55;50.110901;50.110901
3.122.240.66;50.110901;50.110901
18.156.129.51;50.110901;50.110901
35.158.134.160;50.110901;50.110901
18.195.214.219;50.110901;50.110901
18.197.151.50;50.110901;50.110901
18.184.210.175;50.110901;50.110901
18.195.167.219;50.110901;50.110901
18.197.229.100;50.110901;50.110901
52.59.254.160;50.110901;50.110901
52.29.74.19;50.110901;50.110901
18.184.50.147;50.110901;50.110901
18.185.102.90;50.110901;50.110901
3.127.236.212;50.110901;50.110901
18.185.125.177;50.110901;50.110901
18.184.13.88;50.110901;50.110901
54.93.65.152;50.110901;50.110901
18.197.33.97;50.110901;50.110901
3.127.217.58;50.110901;50.110901
35.158.221.67;50.110901;50.110901
52.57.30.199;50.110901;50.110901
18.184.168.34;50.110901;50.110901
3.121.41.15;50.110901;50.110901
18.196.92.1;50.110901;50.110901
18.194.134.134;50.110901;50.110901
3.123.128.46;50.110901;50.110901
18.184.171.220;50.110901;50.110901
3.127.170.180;50.110901;50.110901
18.184.165.127;50.110901;50.110901
18.197.60.144;50.110901;50.110901
18.184.220.22;50.110901;50.110901
3.121.40.239;50.110901;50.110901
35.158.113.22;50.110901;50.110901
18.184.42.132;50.110901;50.110901
35.158.113.223;50.110901;50.110901
3.122.100.146;50.110901;50.110901
3.125.17.55;50.110901;50.110901
18.194.37.174;50.110901;50.110901
3.122.41.90;50.110901;50.110901
18.185.127.154;50.110901;50.110901
18.185.16.131;50.110901;50.110901
3.122.234.112;50.110901;50.110901
3.127.255.199;50.110901;50.110901
18.184.211.228;50.110901;50.110901
3.125.123.164;50.110901;50.110901
3.126.255.12;50.110901;50.110901
18.197.156.193;50.110901;50.110901
18.184.128.94;50.110901;50.110901
3.123.24.201;50.110901;50.110901
52.58.137.146;50.110901;50.110901
54.93.239.197;50.110901;50.110901
3.120.40.229;50.110901;50.110901
35.158.153.247;50.110901;50.110901
3.121.41.70;50.110901;50.110901
18.197.173.188;50.110901;50.110901
18.196.41.170;50.110901;50.110901
54.93.34.166;50.110901;50.110901
35.156.233.78;50.110901;50.110901
3.120.26.91;50.110901;50.110901
18.185.90.99;50.110901;50.110901
3.122.120.215;50.110901;50.110901
3.127.131.40;50.110901;50.110901
18.184.240.128;50.110901;50.110901
3.125.4.67;50.110901;50.110901
18.195.213.213;50.110901;50.110901
3.123.40.0;50.110901;50.110901
3.125.157.172;50.110901;50.110901
52.59.253.141;50.110901;50.110901
18.156.37.46;50.110901;50.110901
35.159.17.63;50.110901;50.110901
18.197.157.232;50.110901;50.110901
18.184.241.186;50.110901;50.110901
3.120.133.53;50.110901;50.110901
18.185.88.131;50.110901;50.110901
35.158.156.137;50.110901;50.110901
18.185.96.78;50.110901;50.110901
3.125.52.141;50.110901;50.110901
3.127.236.95;50.110901;50.110901
35.158.233.175;50.110901;50.110901
18.197.128.199;50.110901;50.110901
3.125.18.13;50.110901;50.110901
52.59.188.146;50.110901;50.110901
18.197.130.19;50.110901;50.110901
3.123.142.86;50.110901;50.110901
3.121.196.161;50.110901;50.110901
18.184.92.136;50.110901;50.110901
3.120.246.226;50.110901;50.110901
18.197.197.120;50.110901;50.110901
18.184.194.136;50.110901;50.110901
35.157.227.207;50.110901;50.110901
18.184.127.250;50.110901;50.110901
52.29.108.19;50.110901;50.110901
3.123.142.209;50.110901;50.110901
54.93.237.165;50.110901;50.110901
18.185.20.116;50.110901;50.110901
18.197.181.145;50.110901;50.110901
18.194.234.176;50.110901;50.110901
3.120.33.66;50.110901;50.110901
35.156.28.108;50.110901;50.110901
3.127.224.185;50.110901;50.110901
3.127.247.218;50.110901;50.110901
52.28.53.47;50.110901;50.110901
3.124.184.92;50.110901;50.110901
18.195.97.110;50.110901;50.110901
18.156.129.153;50.110901;50.110901
3.122.223.156;50.110901;50.110901
18.185.215.163;50.110901;50.110901
3.123.38.229;50.110901;50.110901
3.125.154.56;50.110901;50.110901
3.121.71.247;50.110901;50.110901
52.58.167.20;50.110901;50.110901
18.185.178.172;50.110901;50.110901
18.156.37.40;50.110901;50.110901
18.197.191.54;50.110901;50.110901
3.122.41.124;50.110901;50.110901
18.196.41.11;50.110901;50.110901
3.120.187.205;50.110901;50.110901
54.93.112.19;50.110901;50.110901
18.156.114.65;50.110901;50.110901
34.248.26.37;53.353889;53.353889
52.49.217.239;53.353889;53.353889
63.35.223.77;53.353889;53.353889
54.171.62.78;53.353889;53.353889
54.229.6.94;53.353889;53.353889
3.249.200.208;53.353889;53.353889
54.154.232.190;53.353889;53.353889
52.215.184.194;53.353889;53.353889
34.245.217.107;53.353889;53.353889
34.247.217.40;53.353889;53.353889
54.154.123.60;53.353889;53.353889
52.214.137.106;53.353889;53.353889
3.248.205.22;53.353889;53.353889
3.249.23.78;53.353889;53.353889
18.202.174.88;53.353889;53.353889
34.254.197.16;53.353889;53.353889
52.212.214.17;53.353889;53.353889
54.229.64.123;53.353889;53.353889
3.248.188.105;53.353889;53.353889
34.243.167.252;53.353889;53.353889
3.249.4.102;53.353889;53.353889
63.35.251.79;53.353889;53.353889
52.19.91.28;53.353889;53.353889
34.250.74.42;53.353889;53.353889
3.122.235.165;50.110901;50.110901
3.121.186.59;50.110901;50.110901
3.121.40.42;50.110901;50.110901
54.93.108.158;50.110901;50.110901
18.185.52.126;50.110901;50.110901
3.124.184.81;50.110901;50.110901
18.185.157.50;50.110901;50.110901
3.122.102.139;50.110901;50.110901
18.156.36.125;50.110901;50.110901
3.126.251.16;50.110901;50.110901
3.125.158.5;50.110901;50.110901
18.184.39.140;50.110901;50.110901
3.127.21.10;50.110901;50.110901
18.184.221.16;50.110901;50.110901
3.127.145.173;50.110901;50.110901
3.121.125.5;50.110901;50.110901
18.197.150.219;50.110901;50.110901
3.127.64.12;50.110901;50.110901
3.127.23.78;50.110901;50.110901
35.156.47.100;50.110901;50.110901
3.122.178.0;50.110901;50.110901
3.122.99.201;50.110901;50.110901
18.194.174.143;50.110901;50.110901
18.195.96.201;50.110901;50.110901
18.195.161.158;50.110901;50.110901
18.195.175.21;50.110901;50.110901
3.122.229.11;50.110901;50.110901
54.93.123.75;50.110901;50.110901
3.127.35.8;50.110901;50.110901
18.156.76.129;50.110901;50.110901
18.184.7.225;50.110901;50.110901
18.196.202.51;50.110901;50.110901
54.93.64.21;50.110901;50.110901
3.122.105.197;50.110901;50.110901
3.127.131.129;50.110901;50.110901
35.158.72.96;50.110901;50.110901
34.248.153.171;53.353889;53.353889
34.251.103.188;53.353889;53.353889
52.17.155.30;53.353889;53.353889
34.243.247.253;53.353889;53.353889
63.35.225.81;53.353889;53.353889
54.171.102.85;53.353889;53.353889
34.243.181.125;53.353889;53.353889
52.211.31.24;53.353889;53.353889
34.241.196.244;53.353889;53.353889
3.249.114.161;53.353889;53.353889
3.249.175.44;53.353889;53.353889
34.251.136.151;53.353889;53.353889
34.252.97.71;53.353889;53.353889
34.254.29.128;53.353889;53.353889
34.242.17.7;53.353889;53.353889
52.59.227.69;50.110901;50.110901
35.157.159.147;50.110901;50.110901
52.29.115.106;50.110901;50.110901
18.203.115.118;53.353889;53.353889
52.51.255.119;53.353889;53.353889
34.245.169.179;53.353889;53.353889
34.255.190.133;53.353889;53.353889
34.255.9.99;53.353889;53.353889
34.242.156.96;53.353889;53.353889
34.251.18.241;53.353889;53.353889
3.250.1.95;53.353889;53.353889
54.154.108.42;53.353889;53.353889
52.50.173.169;53.353889;53.353889
34.244.177.43;53.353889;53.353889
54.154.231.126;53.353889;53.353889
52.19.9.89;53.353889;53.353889
34.247.217.146;53.353889;53.353889
52.58.216.144;50.110901;50.110901
35.158.81.173;50.110901;50.110901
34.245.76.197;53.353889;53.353889
63.35.248.124;53.353889;53.353889
3.249.0.17;53.353889;53.353889
63.35.229.237;53.353889;53.353889
52.212.42.190;53.353889;53.353889
3.249.112.193;53.353889;53.353889
52.31.51.45;53.353889;53.353889
34.247.190.131;53.353889;53.353889
176.34.138.153;53.353889;53.353889
34.245.199.116;53.353889;53.353889
52.17.182.205;53.353889;53.353889
34.244.13.201;53.353889;53.353889
52.18.254.170;53.353889;53.353889
54.154.27.127;53.353889;53.353889
34.244.207.79;53.353889;53.353889
18.194.158.41;50.110901;50.110901
3.121.71.164;50.110901;50.110901
52.58.29.113;50.110901;50.110901
18.193.129.48;50.110901;50.110901
52.57.122.47;50.110901;50.110901
18.185.53.16;50.110901;50.110901
35.158.243.195;50.110901;50.110901
54.195.30.180;53.353889;53.353889
18.202.167.145;53.353889;53.353889
3.250.63.230;53.353889;53.353889
3.250.199.150;53.353889;53.353889
54.74.234.250;53.353889;53.353889
34.251.194.8;53.353889;53.353889
34.251.24.224;53.353889;53.353889
52.210.71.246;53.353889;53.353889
54.194.121.87;53.353889;53.353889
52.215.16.45;53.353889;53.353889
34.243.168.158;53.353889;53.353889
3.248.255.159;53.353889;53.353889
54.154.5.167;53.353889;53.353889
54.246.250.131;53.353889;53.353889
54.155.179.69;53.353889;53.353889
34.253.221.182;53.353889;53.353889
54.78.220.150;53.353889;53.353889
52.213.111.249;53.353889;53.353889
34.247.214.166;53.353889;53.353889
3.250.77.7;53.353889;53.353889
34.245.154.191;53.353889;53.353889
52.213.219.160;53.353889;53.353889
54.170.217.175;53.353889;53.353889
3.250.168.85;53.353889;53.353889
18.202.241.49;53.353889;53.353889
34.248.41.21;53.353889;53.353889
34.245.60.230;53.353889;53.353889
34.244.240.120;53.353889;53.353889
54.171.61.198;53.353889;53.353889
52.17.129.33;53.353889;53.353889
34.241.56.197;53.353889;53.353889
54.171.68.119;53.353889;53.353889
34.253.60.55;53.353889;53.353889
3.249.21.162;53.353889;53.353889
54.154.181.163;53.353889;53.353889
18.185.124.94;50.110901;50.110901
18.157.181.199;50.110901;50.110901
18.185.104.16;50.110901;50.110901
3.123.128.57;50.110901;50.110901
18.192.116.248;50.110901;50.110901
18.159.52.56;50.110901;50.110901
3.127.108.158;50.110901;50.110901
18.157.177.205;50.110901;50.110901
18.197.156.33;50.110901;50.110901
3.124.2.3;50.110901;50.110901
3.122.204.117;50.110901;50.110901
18.193.81.13;50.110901;50.110901
18.197.70.20;50.110901;50.110901
35.158.121.66;50.110901;50.110901
52.28.192.12;50.110901;50.110901
3.122.104.19;50.110901;50.110901
52.59.188.164;50.110901;50.110901
52.59.237.218;50.110901;50.110901
18.195.25.124;50.110901;50.110901
18.197.110.199;50.110901;50.110901
54.93.126.246;50.110901;50.110901
18.193.113.177;50.110901;50.110901
18.159.246.5;50.110901;50.110901
3.120.40.235;50.110901;50.110901
18.185.92.226;50.110901;50.110901
3.64.12.43;50.110901;50.110901
3.121.231.196;50.110901;50.110901
18.194.123.242;50.110901;50.110901
18.192.14.218;50.110901;50.110901
18.197.149.183;50.110901;50.110901
18.194.58.26;50.110901;50.110901
35.158.135.141;50.110901;50.110901
52.29.102.37;50.110901;50.110901
18.193.3.117;50.110901;50.110901
52.29.208.48;50.110901;50.110901
54.93.243.82;50.110901;50.110901
3.120.158.124;50.110901;50.110901
18.196.61.213;50.110901;50.110901
3.122.223.20;50.110901;50.110901
18.193.114.40;50.110901;50.110901
52.57.104.65;50.110901;50.110901
18.193.3.195;50.110901;50.110901